AL082014,GONZALO,39,20141018,0000,,HU,32.2N,64.9W,95,952,140,150,110,110,80,80,60,60,50,50,50,40,-999
AL082014,GONZALO,39,20141018,0030,L,HU,32.3N,64.8W,95,952,140,150,110,110,80,80,60,60,50,50,50,40,-999
AL082014,GONZALO,39,20141018,0600,,HU,33.7N,63.9W,90,955,140,150,110,110,80,80,60,60,50,50,50,40,-999
AL082014,GONZALO,39,20141018,1200,,HU,35.6N,62.6W,85,960,150,180,140,100,90,100,80,70,60,60,50,40,-999
AL082014,GONZALO,39,20141018,1800,,HU,38.2N,60.9W,85,964,180,220,160,100,120,120,80,70,60,80,50,40,-999
AL082014,GONZALO,39,20141019,0000,,HU,41.2N,58.3W,85,965,180,270,180,90,120,160,90,60,70,100,50,0,-999
AL082014,GONZALO,39,20141019,0600,,HU,44.5N,54.8W,80,968,180,270,180,90,120,160,90,40,70,100,50,0,-999
AL082014,GONZALO,39,20141019,1200,,HU,47.8N,50.1W,70,970,180,270,180,90,120,160,90,40,70,100,50,0,-999
AL082014,GONZALO,39,20141019,1800,,EX,50.6N,44.8W,65,976,180,270,240,80,120,160,90,40,70,100,50,0,-999
AL082014,GONZALO,39,20141020,0000,,EX,52.6N,38.3W,55,982,180,320,300,0,90,200,0,0,0,0,0,0,-999
AL082014,GONZALO,39,20141020,0600,,EX,53.9N,30.9W,50,988,180,320,300,0,60,200,0,0,0,0,0,0,-999
AL092014,HANNA,37,20141021,0000,,LO,19.5N,95.3W,25,1002,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092014,HANNA,37,20141021,0600,,LO,19.5N,94.8W,25,1002,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092014,HANNA,37,20141021,1200,,LO,19.5N,94.2W,25,1001,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092014,HANNA,37,20141021,1800,,LO,19.5N,93.7W,30,1000,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092014,HANNA,37,20141022,0000,,TD,19.5N,93.3W,30,1000,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092014,HANNA,37,20141022,0600,,TD,19.5N,92.9W,30,1001,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092014,HANNA,37,20141022,1200,,TD,19.4N,92.4W,30,1002,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092014,HANNA,37,20141022,1800,,TD,19.3N,91.9W,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092014,HANNA,37,20141023,0000,,LO,19.2N,91.3W,25,1004,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092014,HANNA,37,20141023,0600,,LO,18.9N,90.8W,20,1005,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092014,HANNA,37,20141023,1200,,LO,18.6N,90.5W,20,1006,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092014,HANNA,37,20141023,1800,,LO,18.2N,90.0W,20,1007,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092014,HANNA,37,20141024,0000,,LO,17.9N,89.4W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092014,HANNA,37,20141024,0600,,LO,18.1N,88.5W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL092014,HANNA,37,20141024,1200,,LO,18.4N,87.7W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0,-999
